id,finished,age,female,region,raceeth,smartphone,nodipdeg,hsged,somcol,aadeg,bach,ma,docprof,socloc,major,parented,empstat,occ,income,percclass,asian,black,hisp,white,multirace,otherrace,lower,working,middle,high,taste1,similarity,siminf,taste2,alterjob,altered,alterclass,altertaste,control,alterlike,surprise,classicaltaste,operataste,jazztaste,bwaysttaste,moodeztaste,bbandtaste,croldtaste,countrytaste,bluegtaste,folktaste,hymgostaste,latspsaltaste,raphiphoptaste,blurbtaste,reggaetaste,toppoptaste,controcktaste,indalttaste,danclubtaste,hvymtltaste,classicallis,operalis,jazzlis,bwaystlis,moodezlis,bbandlis,croldlis,countrylis,blueglis,folklis,hymgoslis,latspsallis,raphiphoplis,blurblis,reggaelis,toppoplis,controcklis,indaltlis,danclublis,hvymtllis,nonelis,favgen,classicalfemale,classicalmale,classicalwhite,classicalblack,classicalhisp,classicalasian,classicalgrad,classicalnocol,classicalyoung,classicalmidage,classicalold,classicallc,classicalwc,classicalmc,classicaluc,classicalnone,operafemale,operamale,operawhite,operablack,operahisp,operaasian,operagrad,operanocol,operayoung,operamidage,operaold,operalc,operawc,operamc,operauc,operanone,jazzfemale,jazzmale,jazzwhite,jazzblack,jazzhisp,jazzasian,jazzgrad,jazznocol,jazzyoung,jazzmidage,jazzold,jazzlc,jazzwc,jazzmc,jazzuc,jazznone,bwaystfemale,bwaystmale,bwaystwhite,bwaystblack,bwaysthisp,bwaystasian,bwaystgrad,bwaystnocol,bwaystyoung,bwaystmidage,bwaystold,bwaystlc,bwaystwc,bwaystmc,bwaystuc,bwaystnone,moodezfemale,moodezmale,moodezwhite,moodezblack,moodezhisp,moodezasian,moodezgrad,moodeznocol,moodezyoung,moodezmidage,moodezold,moodezlc,moodezwc,moodezmc,moodezuc,moodeznone,bbandfemale,bbandmale,bbandwhite,bbandblack,bbandhisp,bbandasian,bbandgrad,bbandnocol,bbandyoung,bbandmidage,bbandold,bbandlc,bbandwc,bbandmc,bbanduc,bbandnone,croldfemale,croldmale,croldwhite,croldblack,croldhisp,croldasian,croldgrad,croldnocol,croldyoung,croldmidage,croldold,croldlc,croldwc,croldmc,crolduc,croldnone,countryfemale,countrymale,countrywhite,countryblack,countryhisp,countryasian,countrygrad,countrynocol,countryyoung,countrymidage,countryold,countrylc,countrywc,countrymc,countryuc,countrynone,bluegfemale,bluegmale,bluegwhite,bluegblack,blueghisp,bluegasian,blueggrad,bluegnocol,bluegyoung,bluegmidage,bluegold,blueglc,bluegwc,bluegmc,blueguc,bluegnone,folkfemale,folkmale,folkwhite,folkblack,folkhisp,folkasian,folkgrad,folknocol,folkyoung,folkmidage,folkold,folklc,folkwc,folkmc,folkuc,folknone,hymgosfemale,hymgosmale,hymgoswhite,hymgosblack,hymgoshisp,hymgosasian,hymgosgrad,hymgosnocol,hymgosyoung,hymgosmidage,hymgosold,hymgoslc,hymgoswc,hymgosmc,hymgosuc,hymgosnone,latspsalfemale,latspsalmale,latspsalwhite,latspsalblack,latspsalhisp,latspsalasian,latspsalgrad,latspsalnocol,latspsalyoung,latspsalmidage,latspsalold,latspsallc,latspsalwc,latspsalmc,latspsaluc,latspsalnone,raphiphopfemale,raphiphopmale,raphiphopwhite,raphiphopblack,raphiphophisp,raphiphopasian,raphiphopgrad,raphiphopnocol,raphiphopyoung,raphiphopmidage,raphiphopold,raphiphoplc,raphiphopwc,raphiphopmc,raphiphopuc,raphiphopnone,blurbfemale,blurbmale,blurbwhite,blurbblack,blurbhisp,blurbasian,blurbgrad,blurbnocol,blurbyoung,blurbmidage,blurbold,blurblc,blurbwc,blurbmc,blurbuc,blurbnone,reggaefemale,reggaemale,reggaewhite,reggaeblack,reggaehisp,reggaeasian,reggaegrad,reggaenocol,reggaeyoung,reggaemidage,reggaeold,reggaelc,reggaewc,reggaemc,reggaeuc,reggaenone,toppopfemale,toppopmale,toppopwhite,toppopblack,toppophisp,toppopasian,toppopgrad,toppopnocol,toppopyoung,toppopmidage,toppopold,toppoplc,toppopwc,toppopmc,toppopuc,toppopnone,controckfemale,controckmale,controckwhite,controckblack,controckhisp,controckasian,controckgrad,controcknocol,controckyoung,controckmidage,controckold,controcklc,controckwc,controckmc,controckuc,controcknone,indaltfemale,indaltmale,indaltwhite,indaltblack,indalthisp,indaltasian,indaltgrad,indaltnocol,indaltyoung,indaltmidage,indaltold,indaltlc,indaltwc,indaltmc,indaltuc,indaltnone,danclubfemale,danclubmale,danclubwhite,danclubblack,danclubhisp,danclubasian,danclubgrad,danclubnocol,danclubyoung,danclubmidage,danclubold,danclublc,danclubwc,danclubmc,danclubuc,danclubnone,hvymtlfemale,hvymtlmale,hvymtlwhite,hvymtlblack,hvymtlhisp,hvymtlasian,hvymtlgrad,hvymtlnocol,hvymtlyoung,hvymtlmidage,hvymtlold,hvymtllc,hvymtlwc,hvymtlmc,hvymtluc,hvymtlnone
258,complete record,25 - 29,male,South Atlantic,Black,no,no,yes,no,no,no,no,no,LCC,None,parent no college,"working, part time or full time, paid employee",other,"$30,000 - $39,999",middle class,0,Black,0,0,0,0,0,0,middle,0,I like it,very similar,opinion about the painting,I like it,college or university,PhD,CS alters,LIKE,experimental group,alters like,not at all surprising,neither like nor dislike,neither like nor dislike,like,neither like nor dislike,like,neither like nor dislike,like,like,neither like nor dislike,neither like nor dislike,like,neither like nor dislike,like,like,like,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,Blues/R&B,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
259,complete record,40 - 44,female,West South,Hispanic,no,no,yes,no,no,yes,no,no,CS,mathematic,parent college,"working, part time or full time, paid employee",community and social service,"$20,000 - $29,999",working class,0,0,Hispanic,0,0,0,0,working,0,0,I like it,not very similar,education and occupation,I like it,financial investment firm,Bachelor's degree,ES alters,DISLIKE,experimental group,alters dislike,somewhat surprising,like,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,like,dislike,like,dislike,like,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,"Latin, Spanish or Salsa",1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,complete record,50 - 59,female,Pacific West,White,no,no,yes,no,no,no,no,no,LCC,none,parent no college,"working, part time or full time, paid employee",other,"$20,000 - $29,999",working class,0,0,0,White,0,0,0,working,0,0,I like it,somewhat similar,NA,I like it,NA,NA,0,LIKE,"Control group 2 (no occ/ed, gives taste)",alters like,NA,like,neither like nor dislike,like,dislike,neither like nor dislike,like,like,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,dislike,dislike,like,like,like,like,like,neither like nor dislike,like,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Classic rock/Oldies,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0
261,complete record,35 - 39,female,South Atlantic,Black,no,no,yes,no,no,yes,yes,no,CS,Library Science,parent no college,"working, part time or full time, paid employee","education, trianing and library","$40,000 - $49,999",middle class,0,Black,0,0,0,0,0,0,middle,0,I like it,not at all similar,NA,I like it just a little,NA,NA,0,DISLIKE,"Control group 2 (no occ/ed, gives taste)",alters dislike,NA,neither like nor dislike,like,like,like,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,like,like,like,like,like,like,neither like nor dislike,neither like nor dislike,like,dislike,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,Blues/R&B,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
262,complete record,50 - 59,female,Mountain West,>1 race,no,no,no,yes,no,no,no,no,LCC,Business,parent no college,"working, part time or full time, paid employee",office and administrative support,"$20,000 - $29,999",working class,0,0,0,0,>1 race,0,0,working,0,0,I like it,not at all similar,comination of both,I like it,financial investment firm,Bachelor's degree,ES alters,LIKE,experimental group,alters like,somewhat surprising,neither like nor dislike,neither like nor dislike,like,neither like nor dislike,like,like,like,like,like,like,neither like nor dislike,like,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,like,I am not familiar with this type of music,neither like nor dislike,neither like nor dislike,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,Bluegrass,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
263,complete record,25 - 29,female,Middle Atlantic,Hispanic,no,no,yes,yes,yes,yes,no,no,ES,medical assisting,parent no college,"working, part time or full time, paid employee",other,"$30,000 - $39,999",working class,0,0,Hispanic,0,0,0,0,working,0,0,I like it,very similar,comination of both,I like it very much,college or university,high school diploma,LCC alters,LIKE,experimental group,alters like,very suprising,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,like,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,Contemporary Rock,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,complete record,35 - 39,male,Eastern Midwest,White,no,no,no,no,no,yes,no,no,ES,Communications,parent college,"working, part time or full time, paid employee",sales,"$40,000 - $49,999",middle class,0,0,0,White,0,0,0,0,middle,0,I like it,somewhat similar,opinion about the painting,I like it,college or university,Bachelor's degree,LCC alters,DISLIKE,experimental group,alters dislike,somewhat surprising,dislike,dislike,neither like nor dislike,I am not familiar with this type of music,like,dislike,like,like,dislike,dislike,neither like nor dislike,I am not familiar with this type of music,like,like,like,like,like,like,dislike,dislike,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,Top 40/Pop,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
265,complete record,55 - 59,male,Pacific West,Hispanic,no,no,no,no,no,yes,no,no,CS,radio tv film,parent college,"working, part time or full time, paid employee",other,"$30,000 - $39,999",working class,0,0,Hispanic,0,0,0,0,working,0,0,I like it,not very similar,comination of both,I like it,restaurant,high school diploma,CS alters,LIKE,experimental group,alters like,very suprising,like,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,like,like,dislike,dislike,dislike,dislike,neither like nor dislike,dislike,like,like,like,like,dislike,neither like nor dislike,dislike,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jazz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
266,complete record,35 - 39,male,Middle Atlantic,White,yes,no,no,yes,no,no,no,no,LCC,none,parent college,"working, part time or full time, paid employee",business and financial,"$100,000 - $109,999",lower class,0,0,0,White,0,0,lower,0,0,0,I like it,somewhat similar,education and occupation,I like it very much,college or university,Bachelor's degree,LCC alters,DISLIKE,experimental group,alters dislike,somewhat surprising,like,like,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,neither like nor dislike,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Classical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,complete record,30 - 34,female,Western Midwest,White,no,no,no,no,no,yes,no,no,CS,Youth/Social Science,parent college,"working, part time or full time, paid employee",other,"$40,000 - $49,999",middle class,0,0,0,White,0,0,0,0,middle,0,I like it,somewhat similar,NA,I like it,NA,NA,0,LIKE,"Control group 2 (no occ/ed, gives taste)",alters like,NA,neither like nor dislike,dislike,neither like nor dislike,neither like nor dislike,like,neither like nor dislike,neither like nor dislike,dislike,neither like nor dislike,neither like nor dislike,like,like,like,like,like,like,neither like nor dislike,neither like nor dislike,neither like nor dislike,like,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Hymns or Gospel,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268,complete record,60 - 64,female,South Atlantic,Black,no,no,yes,no,no,yes,no,no,CS,Business Law,parent no college,"working, part time or full time, paid employee","education, trianing and library","$50,000 - $59,999",working class,0,Black,0,0,0,0,0,working,0,0,I like it,somewhat similar,education and occupation,I like it,college or university,PhD,CS alters,DISLIKE,experimental group,alters dislike,not at all surprising,like,like,like,like,like,like,like,like,neither like nor dislike,like,neither like nor dislike,like,neither like nor dislike,like,like,like,like,neither like nor dislike,like,dislike,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Blues/R&B,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
